-3.30441283461,568.0
-3.30977179279,211.0
-3.3102644901,272.0
-3.31104619016,928.0
-3.31120035329,609.0
-3.31153452156,77.0
-3.31229898694,641.0
-3.31260585422,803.0
-3.31273601545,528.0
-3.31289555211,815.0
-3.31318974078,587.0
-3.31328305431,677.0
-3.31341087637,91.0
-3.31352665199,162.0
-3.31355651743,273.0
-3.31378126244,715.0
-3.31390269517,984.0
-3.31416218611,993.0
-3.31436000637,986.0
-3.31445740336,547.0
-3.31446704827,591.0
-3.31460293936,860.0
-3.31474683187,687.0
-3.31476012284,931.0
-3.3147861569,780.0
-3.31480370362,335.0
-3.31490918628,612.0
-3.31492145211,862.0
-3.3149759479,80.0
-3.31507546044,686.0
-3.31517678911,409.0
-3.31523962031,604.0
-3.31532550956,193.0
-3.3153776852,323.0
-3.31539200619,610.0
-3.31547314544,192.0
-3.31548413451,606.0
-3.31549963573,101.0
-3.31557290225,214.0
-3.31574418672,762.0
-3.31575232723,745.0
-3.31577991381,209.0
-3.31579173958,995.0
-3.31582484853,26.0
-3.31583141975,485.0
-3.3158337522,447.0
-3.31586403084,978.0
-3.31592500642,930.0
-3.31595321186,574.0
-3.31595439277,406.0
-3.31599653211,750.0
-3.31600555135,225.0
-3.31604291911,330.0
-3.31604944114,52.0
-3.31612001699,41.0
-3.31615342109,457.0
-3.31616206685,948.0
-3.31624383766,544.0
-3.31625227572,923.0
-3.31626715703,465.0
-3.31626851633,415.0
-3.31628399237,242.0
-3.31630075741,453.0
-3.31630769086,582.0
-3.31631096626,208.0
-3.31631285934,380.0
-3.31631456229,831.0
-3.31631892725,853.0
-3.31636103718,131.0
-3.31637565895,421.0
-3.31637622101,828.0
-3.316395591,553.0
-3.31640734267,395.0
-3.31642066867,90.0
-3.31643918155,27.0
-3.31648855091,451.0
-3.31650830729,199.0
-3.31650859755,694.0
-3.31651768143,761.0
-3.31653164006,573.0
-3.31654593809,708.0
-3.31654731923,318.0
-3.31654794827,982.0
-3.31656673491,564.0
-3.31657600004,897.0
-3.31657977894,597.0
-3.31660627225,657.0
-3.31663063563,651.0
-3.31664975473,215.0
-3.31665535436,546.0
-3.31667919031,685.0
-3.31669079845,910.0
-3.31669132845,222.0
-3.31669194075,688.0
-3.31672296044,841.0
-3.31674142999,925.0
-3.31675273019,703.0
-3.31677034745,514.0
-3.31678917308,904.0
-3.31683644908,486.0
-3.31683848503,791.0
-3.31683920978,6.0
-3.31684137215,783.0
-3.31684939738,217.0
-3.31685012856,921.0
-3.31685421746,394.0
-3.31686925285,522.0
-3.31687019403,770.0
-3.31688811111,39.0
-3.31688958633,307.0
-3.31689147147,888.0
-3.31689591878,385.0
-3.31690818837,5.0
-3.31691393758,93.0
-3.31692512003,724.0
-3.31692913536,804.0
-3.31693298943,114.0
-3.31693365505,291.0
-3.31694073403,467.0
-3.31694181962,356.0
-3.31695433719,363.0
-3.31695469529,469.0
-3.31697314364,555.0
-3.31697769375,186.0
-3.31699083015,55.0
-3.31699258217,539.0
-3.3169951944,25.0
-3.31699937658,981.0
-3.31699963174,89.0
-3.31700442773,354.0
-3.31701081318,159.0
-3.3170127913,953.0
-3.31702211478,652.0
-3.31704931411,205.0
-3.31704961936,137.0
-3.31706303091,74.0
-3.31706335231,185.0
-3.31707183898,396.0
-3.3170738526,473.0
-3.3170744345,111.0
-3.31708410544,620.0
-3.31708991315,348.0
-3.31709245183,810.0
-3.31709421554,51.0
-3.31710080808,255.0
-3.31710220113,285.0
-3.31710670664,290.0
-3.31710857381,126.0
-3.3171156242,231.0
-3.31711998316,71.0
-3.31712174143,147.0
-3.31712977791,932.0
-3.31713106123,648.0
-3.31713453278,367.0
-3.31713470484,334.0
-3.31713865791,713.0
-3.31713908507,947.0
-3.31713932397,113.0
-3.31714271046,793.0
-3.31716188499,484.0
-3.31716695944,911.0
-3.31717243437,120.0
-3.31717708331,368.0
-3.31717986028,854.0
-3.31718427169,766.0
-3.31718735227,538.0
-3.31719177765,436.0
-3.31719270985,542.0
-3.31719415841,371.0
-3.31719737697,996.0
-3.31720106803,638.0
-3.31720179551,476.0
-3.31720325071,491.0
-3.31720343885,70.0
-3.31721343527,481.0
-3.31721898079,42.0
-3.31721985793,670.0
-3.317223212,418.0
-3.31722965191,284.0
-3.31723030356,775.0
-3.31723263194,349.0
-3.31723293791,630.0
-3.31724268634,922.0
-3.31724273383,195.0
-3.31724634617,392.0
-3.31725481488,142.0
-3.31725800159,7.0
-3.31726412867,241.0
-3.31726555637,832.0
-3.3172745305,157.0
-3.31727601968,62.0
-3.31728138394,275.0
-3.31728198222,347.0
-3.31728726586,59.0
-3.3172945816,158.0
-3.31729582493,163.0
-3.31729600063,645.0
-3.31730506475,649.0
-3.31730519073,879.0
-3.31730705928,320.0
-3.31730941248,379.0
-3.31731014415,440.0
-3.31731221819,295.0
-3.31731292237,572.0
-3.31731529028,890.0
-3.3173157427,94.0
-3.31731700299,914.0
-3.31733636339,640.0
-3.31734286912,845.0
-3.31734858143,477.0
-3.31734933558,534.0
-3.31735505447,152.0
-3.31735992644,565.0
-3.31736895658,355.0
-3.31737544714,2.0
-3.31737762089,155.0
-3.31738101074,787.0
-3.31738126587,579.0
-3.31738333364,15.0
-3.31738970804,935.0
-3.31739406245,99.0
-3.3173949405,364.0
-3.31739613202,119.0
-3.31740467373,292.0
-3.31740611243,398.0
-3.31740872808,811.0
-3.31741026882,188.0
-3.31741068116,902.0
-3.31741480457,227.0
-3.31741945541,849.0
-3.31742750062,109.0
-3.3174303559,829.0
-3.31743379858,799.0
-3.31743465439,727.0
-3.31743659632,611.0
-3.31743699165,431.0
-3.31744150372,166.0
-3.31744272332,801.0
-3.31744300268,662.0
-3.31744616471,740.0
-3.31744825555,362.0
-3.31745447829,133.0
-3.31745505403,306.0
-3.31747889235,933.0
-3.31747986746,577.0
-3.31748232188,293.0
-3.31749279516,118.0
-3.317504311,226.0
-3.31751479204,236.0
-3.31751572974,676.0
-3.31751597538,426.0
-3.3175178626,554.0
-3.31751966856,387.0
-3.31752041715,900.0
-3.3175215115,269.0
-3.31752256102,400.0
-3.31752283148,279.0
-3.31753120273,624.0
-3.3175323554,40.0
-3.31753550739,852.0
-3.31753620823,824.0
-3.31754160226,698.0
-3.31754712311,474.0
-3.31755042604,399.0
-3.31755102602,81.0
-3.31755399439,731.0
-3.31755515053,61.0
-3.31756017251,434.0
-3.31756310517,308.0
-3.31756322932,9.0
-3.31756735798,283.0
-3.31757196774,280.0
-3.31757442681,763.0
-3.31757778812,134.0
-3.31757874889,433.0
-3.31758526636,987.0
-3.31758808238,789.0
-3.31759373442,681.0
-3.31759692399,122.0
-3.31759860297,13.0
-3.31760457979,714.0
-3.31761467233,749.0
-3.31761754295,682.0
-3.31762310266,552.0
-3.31762587279,58.0
-3.31763293923,112.0
-3.31764019372,372.0
-3.31764211186,170.0
-3.31764463553,3.0
-3.31765209524,817.0
-3.31765501471,656.0
-3.31765520039,265.0
-3.3176553021,449.0
-3.31765678303,719.0
-3.31765868901,23.0
-3.31766133706,722.0
-3.31766149918,943.0
-3.31766414997,76.0
-3.31766618628,190.0
-3.31767052386,898.0
-3.31767740763,452.0
-3.3176823299,621.0
-3.31768378168,24.0
-3.31768437951,220.0
-3.31768729037,268.0
-3.3176888857,60.0
-3.31769183778,177.0
-3.31769364214,54.0
-3.31769791638,520.0
-3.31770117462,297.0
-3.31770580044,43.0
-3.31770680058,711.0
-3.31770914337,518.0
-3.31770997759,983.0
-3.31771035504,690.0
-3.31771111632,405.0
-3.31771655519,747.0
-3.31771824612,171.0
-3.31771873171,614.0
-3.31771959578,989.0
-3.3177209269,224.0
-3.31772515645,79.0
-3.31772564749,588.0
-3.31772838716,35.0
-3.31773062177,716.0
-3.31773063362,784.0
-3.31773091644,0.0
-3.31773159426,105.0
-3.31773477559,130.0
-3.31773590781,535.0
-3.31773860527,377.0
-3.31773975811,878.0
-3.31774558403,78.0
-3.31775149446,859.0
