-3.71552991411,576.0
-3.71755740088,224.0
-3.72186144669,536.0
-3.72296142786,830.0
-3.72341125202,281.0
-3.72481453424,594.0
-3.72615656521,819.0
-3.72635147007,699.0
-3.72735716032,91.0
-3.72745488286,77.0
-3.72788450284,772.0
-3.72812178519,649.0
-3.7281987083,618.0
-3.72820639225,174.0
-3.728572653,615.0
-3.72898081701,794.0
-3.72901051631,993.0
-3.7293554509,985.0
-3.72946597736,930.0
-3.7296560439,871.0
-3.72978366945,610.0
-3.73003160486,686.0
-3.73009784128,205.0
-3.73020385606,53.0
-3.73051846413,554.0
-3.73052198879,725.0
-3.73056791935,282.0
-3.73068790974,604.0
-3.73073765139,420.0
-3.73075163965,72.0
-3.73083808541,717.0
-3.73086125144,732.0
-3.73093827622,869.0
-3.73105175739,551.0
-3.73106754168,455.0
-3.7311469276,698.0
-3.73117171581,933.0
-3.73130044882,982.0
-3.73132751907,588.0
-3.7313829802,771.0
-3.73141314117,753.0
-3.73141428085,333.0
-3.73143108752,599.0
-3.73147760537,951.0
-3.73148113199,340.0
-3.73148798074,292.0
-3.73150158257,172.0
-3.73152241894,278.0
-3.73156098099,691.0
-3.73158346303,646.0
-3.73160253858,28.0
-3.73164724436,345.0
-3.73167985594,7.0
-3.73167989962,820.0
-3.73171738334,277.0
-3.73175500383,461.0
-3.7317667826,403.0
-3.73178209037,932.0
-3.73181433691,580.0
-3.73182653354,8.0
-3.73185126096,43.0
-3.73186354722,468.0
-3.7318727843,612.0
-3.73187997666,80.0
-3.73190836891,93.0
-3.73191219604,457.0
-3.73197316339,704.0
-3.73199434889,474.0
-3.73202019712,227.0
-3.73202756494,907.0
-3.73203070819,529.0
-3.73204767197,660.0
-3.73205781494,805.0
-3.73213520129,976.0
-3.7321355556,119.0
-3.73214266425,716.0
-3.73214279183,415.0
-3.73215177458,922.0
-3.73216763845,562.0
-3.73217821695,996.0
-3.73218828429,412.0
-3.73219137165,711.0
-3.73221179475,590.0
-3.73222438775,553.0
-3.73222473764,488.0
-3.73222752105,914.0
-3.73222932484,559.0
-3.73223637834,59.0
-3.73224032628,228.0
-3.73224236475,900.0
-3.73225466008,136.0
-3.73228371728,715.0
-3.73230058277,926.0
-3.73230278889,52.0
-3.73230874986,204.0
-3.73232393867,41.0
-3.73233648628,758.0
-3.73233880388,860.0
-3.73234190982,440.0
-3.73234501741,469.0
-3.73234573821,391.0
-3.73235028372,616.0
-3.73237736227,388.0
-3.73238972674,401.0
-3.73239067498,120.0
-3.7324041327,103.0
-3.7324234753,887.0
-3.73242407977,863.0
-3.73244121727,222.0
-3.73245789161,451.0
-3.73247752966,27.0
-3.73249087963,549.0
-3.73249871237,218.0
-3.73249905801,915.0
-3.73250794424,311.0
-3.73250945092,928.0
-3.73251187907,379.0
-3.73252436078,239.0
-3.7325750368,654.0
-3.73258322205,141.0
-3.73258410043,178.0
-3.73258990506,89.0
-3.73260914992,377.0
-3.73261660388,807.0
-3.73262471084,256.0
-3.73262951045,852.0
-3.73264685007,367.0
-3.7326545747,406.0
-3.73267220649,840.0
-3.73267545506,493.0
-3.73268130758,44.0
-3.73268600586,482.0
-3.73269148125,628.0
-3.73269610404,814.0
-3.7327089079,456.0
-3.73270997059,327.0
-3.73271174789,334.0
-3.73271339057,130.0
-3.73271556302,980.0
-3.732717587,197.0
-3.73271770812,212.0
-3.73276264064,159.0
-3.73276400503,864.0
-3.73276420769,236.0
-3.73278769502,291.0
-3.73278966136,773.0
-3.73279470631,200.0
-3.73279543078,208.0
-3.73279588477,851.0
-3.7327974064,630.0
-3.73281325622,546.0
-3.73282704399,146.0
-3.73284037241,376.0
-3.73284059423,697.0
-3.73284399462,425.0
-3.73284474668,781.0
-3.73284786266,398.0
-3.73285002223,666.0
-3.73285649792,518.0
-3.73286313226,90.0
-3.73286763396,935.0
-3.73287322553,572.0
-3.73287626881,264.0
-3.73288021445,579.0
-3.73288099336,489.0
-3.73288712344,168.0
-3.73288820628,29.0
-3.7328987385,365.0
-3.7329133147,680.0
-3.73291493216,723.0
-3.73292519093,128.0
