0.0,-0.607084993344,-0.37429223156,-0.613479151239,-0.666876074369,-0.394056686069,-0.364714447863,-0.303372576437,-0.524507133784,-0.561253664114,-0.6597148161,-0.328787997207,-0.441559596486,-0.402579509267,-0.541201213826,-0.600623445496,-0.368133059165,-0.481936063668,-0.629658965826,-0.393751613224,-0.327916013181,-0.331514690524,-0.391154560032,-0.652211200804,-0.562594916255,-0.454020583562,-0.527884990848,-0.656697769129,-0.312422624163,-0.626346115812,-0.513273133882,-0.666433179981,-0.546249988509,-0.48416649023,-0.590172937241,-0.610840219658,-0.426837207803,-0.628134250825,-0.341201836961,-0.542623253485,-0.518783901972,-0.589079386334,-0.645404648567,-0.661284057373,-0.608492958942,-0.556759204939,-0.510972325846,-0.385818589877,-0.368877709434,-0.542284513207,-0.560980222368,-0.410653140338,-0.661412882837,-0.461312415242,-0.568003340559,-0.628996275295,-0.597625729914,-0.652842199804,-0.420253693964,-0.661064921357,-0.607234152835,-0.378597758045,-0.386089232419,-0.504090972607,-0.50710062396,-0.629279392453,-0.246241107642,-0.324616026362,-0.608189438598,-0.658586229175,-0.621175391555,-0.55444306001,-0.550721885944,-0.56309461591,-0.54378004137,-0.449763217646,-0.504083955409,-0.581682210555,-0.549106233521,-0.564506910736,-0.385193264616,-0.669142444567,-0.597663999841,-0.690118311822,-0.330103923299,-0.630039221214,-0.51474780836,-0.44706211697,-0.274879182486,-0.614580121543,-0.465300981768,-0.573321555825,-0.630553628741,-0.500875445802,-0.643839839513,-0.567939225499,-0.609078638377,-0.483471555484,-0.613879731175,-0.634745186448,-0.279772145502,-0.637376736207,-0.592881559352,-0.612318406622,-0.633140667785,-0.578466160022,-0.282748683342,-0.669414800643,-0.680365659949,-0.412543370879
-0.607084993344,0.0,-0.549080856718,-0.633881750346,-0.687831387756,-0.569933701539,-0.500820594272,-0.505483568638,-0.606538581987,-0.578431620887,-0.674407640997,-0.554322977476,-0.573495510168,-0.646578062115,-0.660227005059,-0.618359298358,-0.536781720028,-0.646480395577,-0.616118687777,-0.549001619321,-0.543205165399,-0.516670218021,-0.551183249066,-0.656318698833,-0.606384284006,-0.563214597494,-0.580535019702,-0.664938806704,-0.473325413093,-0.621356510986,-0.597565881477,-0.671030161702,-0.545207217707,-0.600729237279,-0.597120356047,-0.612483836429,-0.614869942223,-0.610366701792,-0.516563499099,-0.647338658783,-0.584523793803,-0.598947522967,-0.697166962537,-0.654281474791,-0.623449618328,-0.637176222394,-0.589135717112,-0.58147898622,-0.575939430263,-0.596737669986,-0.582414146107,-0.600505135888,-0.671792076234,-0.633901066172,-0.591446713869,-0.633572310786,-0.601715689406,-0.654810472041,-0.555440871822,-0.64044119102,-0.615504695417,-0.566431500274,-0.527049306998,-0.691535350949,-0.579066277305,-0.602520236709,-0.36735261732,-0.579604077898,-0.687062749732,-0.666182253907,-0.658086482779,-0.603612599615,-0.588907611213,-0.621299740829,-0.61527533514,-0.66206259558,-0.597188201654,-0.625018368585,-0.615264204592,-0.692438191752,-0.525394314603,-0.654863805006,-0.628657283053,-0.69570939895,-0.650942148569,-0.694205584383,-0.637392828984,-0.605980149523,-0.56437230914,-0.606852500624,-0.592698707405,-0.623648921712,-0.606170273586,-0.576753428161,-0.671218264219,-0.63434926905,-0.681043865552,-0.595831236284,-0.607430959487,-0.635607058958,-0.402473278044,-0.636794944569,-0.601583996117,-0.644776765007,-0.606399297071,-0.606173578853,-0.451719859412,-0.675188270128,-0.680514858586,-0.587649528276
-0.37429223156,-0.549080856718,0.0,-0.515825552727,-0.563653278361,-0.304882513265,-0.442435133024,-0.310267486788,-0.385467504474,-0.342380323228,-0.635409667765,-0.3108244694,-0.388233412199,-0.414441128295,-0.611842921122,-0.373804221828,-0.0652048794502,-0.560447819759,-0.474258657922,-0.0718692301137,-0.309165184286,-0.366921352799,-0.339166343589,-0.557517205347,-0.491067201928,-0.33813313654,-0.46247714889,-0.657871412528,-0.33633216142,-0.456127531634,-0.49897311519,-0.614836559133,-0.390461211336,-0.347471026324,-0.521458355585,-0.429200253228,-0.435859614058,-0.54642633272,-0.0483237490665,-0.57676549942,-0.333885268245,-0.384917071407,-0.594813485729,-0.583025352312,-0.580080034315,-0.554711556771,-0.294819328095,-0.290968351842,-0.291786391846,-0.410672653032,-0.420825824204,-0.410916867729,-0.584778406181,-0.3876693334,-0.53533344838,-0.559291169594,-0.463904927192,-0.640850401095,-0.356895414153,-0.551739988884,-0.532942477952,-0.407921381983,-0.134471446072,-0.445031356692,-0.474980818701,-0.524006161958,-0.273201918848,-0.310507262276,-0.608881392232,-0.660008013284,-0.544207774987,-0.432858617453,-0.507152782399,-0.43621182912,-0.482874103556,-0.441563166307,-0.303225738294,-0.506975358944,-0.477473557876,-0.483716882195,-0.370721805232,-0.610824723915,-0.514370623558,-0.677156224186,-0.32424200876,-0.595189848434,-0.547202953809,-0.543045999292,-0.323412677427,-0.446293272599,-0.165786263599,-0.470379478826,-0.498740868199,-0.478072274345,-0.6139816258,-0.508571520754,-0.517768572761,-0.366377754468,-0.532106158086,-0.562820386734,-0.0993981197828,-0.5285633804,-0.515967640608,-0.591778672878,-0.507131624996,-0.449745315161,-0.0360243255498,-0.665161616961,-0.65351712358,-0.37790181518
-0.613479151239,-0.633881750346,-0.515825552727,0.0,-0.686130797012,-0.520911088179,-0.413697771939,-0.42086169055,-0.643786817301,-0.570309504754,-0.64368933036,-0.480725416998,-0.528782749528,-0.659716199543,-0.612810062422,-0.612583283926,-0.546365367425,-0.628176391677,-0.591861833203,-0.577440286184,-0.472480912685,-0.426936397198,-0.468227838363,-0.653217075047,-0.576970949914,-0.532535604302,-0.596029679209,-0.658616801811,-0.395134011021,-0.590145807358,-0.574830689185,-0.675984092068,-0.51725573229,-0.586515775799,-0.561324129965,-0.61154676171,-0.576029976146,-0.614556553762,-0.479078635561,-0.629399992079,-0.563146532842,-0.567978516397,-0.692570639716,-0.649844034951,-0.623892147037,-0.605280298765,-0.575981676901,-0.542721377801,-0.539882500176,-0.572425665958,-0.594097810336,-0.527448562158,-0.676420860677,-0.541129941738,-0.556193526657,-0.619795984903,-0.575564095724,-0.660101501059,-0.495658802363,-0.610475576818,-0.602432231919,-0.500813241691,-0.511388773993,-0.656988148568,-0.622928862709,-0.595614360507,-0.295817346206,-0.505879103774,-0.662658235541,-0.663539162998,-0.660327691032,-0.587883629635,-0.56069026264,-0.598224895255,-0.591007868335,-0.607337695602,-0.612193658734,-0.637334036005,-0.656028038586,-0.646626745598,-0.424955525917,-0.641305185919,-0.537558370711,-0.698051976121,-0.572738431937,-0.689272708223,-0.629415468855,-0.559761503996,-0.47417545572,-0.579341749954,-0.569890149676,-0.602450210889,-0.602820838486,-0.559288222243,-0.679119836267,-0.618056324901,-0.632095655739,-0.637609642179,-0.591086459365,-0.608514446684,-0.349246967159,-0.641021867675,-0.575369699072,-0.648931688494,-0.610435828183,-0.570571320055,-0.406345559363,-0.666534167081,-0.658323379,-0.514268616792
-0.666876074369,-0.687831387756,-0.563653278361,-0.686130797012,0.0,-0.642493664853,-0.518550721675,-0.542756266814,-0.685180388764,-0.634829439341,-0.670213830475,-0.621842355793,-0.627190767872,-0.678621427897,-0.640273484724,-0.676149164247,-0.5706172298,-0.654393672622,-0.670115518405,-0.573827024439,-0.591854326237,-0.462362382745,-0.54569035203,-0.685426894102,-0.667827327774,-0.617510723244,-0.65010867371,-0.667238400923,-0.455489665982,-0.66458252062,-0.611531179484,-0.6865252144,-0.59780313491,-0.660486458694,-0.653714778208,-0.666575856887,-0.679784643559,-0.662565800993,-0.522820939691,-0.682704184088,-0.641210940079,-0.647834767825,-0.671768761028,-0.671670673919,-0.684983859648,-0.682203269998,-0.641391765317,-0.647485840927,-0.649650695986,-0.644446144136,-0.680278231934,-0.506404364872,-0.682270228872,-0.632735553823,-0.60697952714,-0.675409265363,-0.666044779345,-0.652872203955,-0.629826457112,-0.656009016626,-0.671344431513,-0.477697514451,-0.659172584542,-0.635699854871,-0.634374399547,-0.66606222272,-0.363516989144,-0.599479781605,-0.658083643807,-0.677249283066,-0.69463337399,-0.656496018821,-0.610752458119,-0.670657286033,-0.624168971979,-0.581653845116,-0.629142635749,-0.688828963356,-0.680822327108,-0.672219046468,-0.509560111521,-0.67138356575,-0.662960807078,-0.69797176916,-0.552293511466,-0.663019177814,-0.691816914637,-0.595183888998,-0.456649923522,-0.669628333339,-0.616012160741,-0.693591250279,-0.663884443624,-0.606781466456,-0.678919154291,-0.678575077147,-0.675616065465,-0.67904039537,-0.671656018971,-0.68031748473,-0.422531621723,-0.683377011605,-0.616669845116,-0.696662450645,-0.667040514513,-0.675469252712,-0.459160304236,-0.680976560897,-0.655049570443,-0.59983949148
-0.394056686069,-0.569933701539,-0.304882513265,-0.520911088179,-0.642493664853,0.0,-0.399793814402,-0.0328505583608,-0.533677739369,-0.468926773458,-0.628426662321,-0.0280488632908,-0.403112789907,-0.499521703339,-0.523630561866,-0.410995248345,-0.317541159214,-0.487416598495,-0.483659774322,-0.324992834961,-0.0373881624919,-0.291634176996,-0.342259816188,-0.573349545573,-0.39960759565,-0.394961190122,-0.446556376499,-0.652977027629,-0.289051834035,-0.512218368005,-0.534101938173,-0.608912582615,-0.411483871282,-0.263402560379,-0.483818794117,-0.500126038879,-0.2798862264,-0.544056694519,-0.296090713646,-0.564389412232,-0.416157235389,-0.409199824309,-0.621005772062,-0.571821266934,-0.513870814513,-0.547259159439,-0.431301550266,-0.231551454962,-0.18503409588,-0.510889175402,-0.427570016336,-0.389573572246,-0.632303011236,-0.447671841006,-0.544905786488,-0.572075449701,-0.424783456277,-0.656916514114,-0.369174221984,-0.578927122529,-0.526562024042,-0.373356877092,-0.346848737043,-0.523814767949,-0.560122710461,-0.529220056833,-0.146772776225,-0.0270379410178,-0.56913628887,-0.653597882411,-0.581711864648,-0.448670305991,-0.482989456983,-0.395037108899,-0.43438914467,-0.437690186427,-0.42068473911,-0.57411089139,-0.577709419733,-0.452821293162,-0.335075373379,-0.608998902761,-0.456760670254,-0.695787415657,-0.316506303602,-0.642745222678,-0.560968300641,-0.487674404281,-0.27932017622,-0.508870675806,-0.347461920709,-0.506115001317,-0.536358188328,-0.52566966188,-0.633107740963,-0.566860899321,-0.453808527748,-0.557472803779,-0.529830701796,-0.569996108736,-0.219755972425,-0.576239906876,-0.555106194765,-0.638894510963,-0.542414435226,-0.475973152284,-0.237508187305,-0.660293613787,-0.637458791347,-0.369775019671
-0.364714447863,-0.500820594272,-0.442435133024,-0.413697771939,-0.518550721675,-0.399793814402,0.0,-0.430373558266,-0.406469138592,-0.439283026357,-0.566013287111,-0.419777834219,-0.567169601503,-0.380402725876,-0.551866241945,-0.424634182419,-0.446294737009,-0.469353012771,-0.459695406354,-0.421788018341,-0.429395993323,-0.483663601441,-0.428936536006,-0.480875146072,-0.465284293369,-0.40805779679,-0.465174385302,-0.670262120559,-0.403684704323,-0.499217851337,-0.444770053566,-0.530833661749,-0.507439915476,-0.423145386028,-0.425349355194,-0.448480862442,-0.409265448067,-0.493239517955,-0.45247301753,-0.45592714635,-0.451267884401,-0.474044260508,-0.484684887659,-0.518232784594,-0.458424155806,-0.464142339295,-0.396453506682,-0.393742764835,-0.390598851263,-0.448021193927,-0.383224904485,-0.467268454395,-0.505731632504,-0.355683083842,-0.632726416203,-0.465163363969,-0.414248089554,-0.663330738384,-0.391722402089,-0.518804296215,-0.453600461302,-0.461439540752,-0.457835004676,-0.417206474203,-0.489543310352,-0.520840834474,-0.438453579904,-0.425950392314,-0.497671314411,-0.6593088872,-0.463501042009,-0.409999160925,-0.564768298078,-0.460261641855,-0.53387684465,-0.439687125669,-0.439115389466,-0.448560731297,-0.420180448776,-0.41376694629,-0.537555834223,-0.537798600543,-0.445407772354,-0.663486184287,-0.41705938353,-0.544847667484,-0.396885611185,-0.514750972953,-0.441236106846,-0.47523255023,-0.435333805888,-0.408126912003,-0.489373238933,-0.415957641081,-0.515134146571,-0.440862532418,-0.43489365068,-0.408094703353,-0.534072515906,-0.456363000159,-0.467768537231,-0.507236050063,-0.520276433297,-0.490858818318,-0.538671825395,-0.415776747477,-0.458490784891,-0.636007354807,-0.653480793434,-0.363363543563
-0.303372576437,-0.505483568638,-0.310267486788,-0.42086169055,-0.542756266814,-0.0328505583608,-0.430373558266,0.0,-0.38581697411,-0.386863022397,-0.607896921433,-0.0205925415294,-0.367026832802,-0.357695732185,-0.521598681875,-0.329655371798,-0.314389282767,-0.46052634315,-0.426839871729,-0.294366004703,-0.0569869348691,-0.327363776393,-0.360509954982,-0.511353716412,-0.474091476461,-0.351049192708,-0.383308769386,-0.640862802447,-0.339195227824,-0.439584650397,-0.50256107729,-0.579076874957,-0.409441485267,-0.192621842248,-0.40422995113,-0.385727309207,-0.231494635995,-0.48708836063,-0.324735849566,-0.507011932104,-0.200857945038,-0.36996616584,-0.527203192537,-0.543833294807,-0.474676960911,-0.45771613319,-0.341739442057,-0.0251651888656,-0.0133723757529,-0.437547501654,-0.336566037313,-0.400933482896,-0.535982031419,-0.357732060744,-0.537150640375,-0.48987151828,-0.370557952969,-0.623650507305,-0.32373633279,-0.529052068245,-0.463743011836,-0.395007189238,-0.344388156848,-0.397605282137,-0.522475762088,-0.489813129219,-0.25653064288,-0.0217129140342,-0.508397920557,-0.657032996302,-0.472224094048,-0.381042238974,-0.55299308383,-0.384555705505,-0.501792358536,-0.386313575493,-0.337572560719,-0.458374754052,-0.446705864959,-0.353734998481,-0.37787798522,-0.550476991235,-0.436386791606,-0.678270381936,-0.289605307726,-0.579136333287,-0.429665414221,-0.494968370145,-0.316870649595,-0.406630051864,-0.292211335558,-0.356199425496,-0.432650954851,-0.465534284752,-0.582379520259,-0.445821267375,-0.345882254335,-0.428754027018,-0.460170499134,-0.474403302124,-0.288024534666,-0.521696927414,-0.541034272815,-0.502605053295,-0.511221633017,-0.399959050319,-0.304103732942,-0.665308275453,-0.647030899717,-0.341587877251
-0.524507133784,-0.606538581987,-0.385467504474,-0.643786817301,-0.685180388764,-0.533677739369,-0.406469138592,-0.38581697411,0.0,-0.549169415105,-0.655533474415,-0.455713120846,-0.511837082898,-0.583170380558,-0.608170995886,-0.628260648863,-0.397375430238,-0.601825223908,-0.613070026511,-0.429437603707,-0.411751425078,-0.402018045464,-0.409572126616,-0.648079474612,-0.587997230009,-0.487527004488,-0.5419617049,-0.654266222277,-0.348371818347,-0.623474608242,-0.539070304232,-0.670774698002,-0.527031612169,-0.579324141827,-0.597454809969,-0.617443106852,-0.591237566688,-0.601900232932,-0.358601949714,-0.626730629826,-0.54192332776,-0.563497500152,-0.689619826931,-0.660116629641,-0.624073453292,-0.604434919695,-0.530140483264,-0.540158894719,-0.528611603678,-0.550776278844,-0.592042527262,-0.486325967227,-0.686756217195,-0.540312774225,-0.543625137712,-0.620338228199,-0.582353244308,-0.649751320196,-0.484214066776,-0.630944594898,-0.600120738374,-0.453737481087,-0.411141087374,-0.652963339659,-0.536126615852,-0.587917982138,-0.251033587239,-0.431861844905,-0.664260313144,-0.661701907789,-0.654868355662,-0.562894428441,-0.525086857779,-0.586718501219,-0.562335883221,-0.569612881572,-0.55074861183,-0.626655632784,-0.605084533061,-0.68608191484,-0.391296097717,-0.651608803981,-0.605707427358,-0.697832323871,-0.534387582748,-0.664953908249,-0.617697878484,-0.557252070945,-0.415491703571,-0.595022405699,-0.492859072378,-0.618711901631,-0.611754679149,-0.537208060698,-0.660731578523,-0.62244413171,-0.68671050321,-0.550784207875,-0.594175879919,-0.635902090872,-0.291401747644,-0.63901497975,-0.552312086509,-0.649714948498,-0.58166884322,-0.569012070678,-0.303993906077,-0.668923950375,-0.665270105649,-0.479219220638
-0.561253664114,-0.578431620887,-0.342380323228,-0.570309504754,-0.634829439341,-0.468926773458,-0.439283026357,-0.386863022397,-0.549169415105,0.0,-0.643803292036,-0.421266038064,-0.386788803438,-0.601616253435,-0.648377334384,-0.525669227697,-0.333672898946,-0.642062137972,-0.507118210651,-0.351659736112,-0.408580674101,-0.41560117529,-0.27939184195,-0.579663328804,-0.548007331209,-0.330379165164,-0.485426032512,-0.668811243371,-0.235303183964,-0.553955082067,-0.475603875509,-0.628009177248,-0.426735592524,-0.526312076146,-0.509168093342,-0.531865083533,-0.605121172425,-0.559722638511,-0.292481670601,-0.613418548055,-0.495585985371,-0.480276777193,-0.658207953898,-0.617897922315,-0.598944483171,-0.576932501115,-0.334281135129,-0.471088235544,-0.468534115973,-0.406344246986,-0.457953260863,-0.481062083106,-0.637661382273,-0.378366522128,-0.561037428871,-0.561455481342,-0.484010734413,-0.617157978625,-0.398094319939,-0.563721636651,-0.514404929424,-0.455123655005,-0.332718130497,-0.594230904589,-0.545908599181,-0.527857843027,-0.299344328684,-0.417589636652,-0.664248307005,-0.66790530232,-0.641262404439,-0.409679338089,-0.55540960429,-0.563725814147,-0.564263041396,-0.562345986517,-0.480593966914,-0.567774225033,-0.591114617311,-0.607653157202,-0.323294745556,-0.612248552098,-0.523543897453,-0.695589173884,-0.472485000164,-0.665471550322,-0.599290774459,-0.571393942424,-0.407008490205,-0.536608214024,-0.407246774009,-0.582923487658,-0.54566172658,-0.612768815518,-0.668142429587,-0.588899779675,-0.601515415871,-0.520306203559,-0.591011350912,-0.577456899147,-0.237463844341,-0.597864560474,-0.504753128657,-0.644311383586,-0.534463714271,-0.472817384029,-0.261416947459,-0.669276682694,-0.658477967065,-0.319943729135
