0.0,-0.21788646934,-0.500161095841,-0.51136716925,-0.335821039882,-0.507126679293,-0.543553258909,-0.310139582991,-0.444961758356,-0.385197987063,-0.192771275967,-0.328732738183,-0.332950968252,-0.458699499204,-0.430763885126,-0.375507839493,-0.504832357133,-0.590505488242,-0.573195395624,-0.401677564956,-0.420113803096,-0.47867326451,-0.539619602878,-0.2496103242,-0.534067834038,-0.620526143755,-0.420249364138,-0.606748373959,-0.328044525588,-0.231658598037,-0.445530592162,-0.377746455227,-0.368339731287,-0.443684115405,-0.421424772102,-0.413044379954,-0.655632091917,-0.612957860744,-0.358416698484,-0.577998629146,-0.29635063371,-0.422335525968,-0.502128291811,-0.442901869308,-0.613482848197,-0.568021548534,-0.271250231989,-0.460035786569,-0.366986783846,-0.288234910047,-0.197186573874,-0.492162184171,-0.510305383073,-0.417099354608,-0.564068420832,-0.595401480528,-0.495142609548,-0.396675709862,-0.643359790789,-0.584674901119
-0.21788646934,0.0,-0.532013246539,-0.511341124543,-0.319475329101,-0.507050008736,-0.546683448964,-0.31421370797,-0.439786221787,-0.392083961151,-0.173156312187,-0.324521050551,-0.325194992272,-0.468229575512,-0.446832616065,-0.376462297146,-0.516831747898,-0.608403846054,-0.613443975217,-0.400265501446,-0.423315740651,-0.477801973356,-0.565551348378,-0.225094108601,-0.544616079451,-0.631757419677,-0.427330433923,-0.62884682193,-0.314959525755,-0.210188449467,-0.470862019625,-0.360807922937,-0.403551606463,-0.449318375367,-0.412888665405,-0.419023109362,-0.645611205935,-0.629976116764,-0.352473181504,-0.59072472081,-0.282062189334,-0.423268368201,-0.510519277325,-0.435900633362,-0.627730734292,-0.573968553032,-0.244711113418,-0.458968081233,-0.359307621674,-0.31156342946,-0.173371775255,-0.516885834374,-0.498490899477,-0.43942571053,-0.569832812582,-0.624340084789,-0.524084963518,-0.430517612444,-0.649643979874,-0.58723669783
-0.500161095841,-0.532013246539,0.0,-0.605417618277,-0.551251823214,-0.577455338141,-0.581539673243,-0.543031753925,-0.536227879266,-0.533153234937,-0.25519017708,-0.594987043978,-0.579919692747,-0.476367178925,-0.548236050577,-0.578966934892,-0.579803899795,-0.65068523664,-0.622170011676,-0.58304886552,-0.524701832727,-0.578885677302,-0.609257482239,-0.334942699773,-0.630422035917,-0.637543789364,-0.434603324416,-0.659044159716,-0.564851112482,-0.317908383855,-0.634403503649,-0.52429555545,-0.483211693345,-0.538776023603,-0.506974974673,-0.609509754168,-0.654224477596,-0.655059551225,-0.590215269563,-0.663583863066,-0.418791189233,-0.572202552474,-0.600965404349,-0.591200691552,-0.665896744688,-0.551473359937,-0.428761103789,-0.553588804882,-0.454444072959,-0.567780734673,-0.298995290786,-0.60641322743,-0.591447475142,-0.538942487332,-0.629350978884,-0.631337073648,-0.592229527218,-0.554770846034,-0.649597363687,-0.578155179706
-0.51136716925,-0.511341124543,-0.605417618277,0.0,-0.355714296506,-0.576649092639,-0.498282251534,-0.521998736405,-0.486699206967,-0.507908201219,-0.192624707537,-0.551186730225,-0.475471139245,-0.462794316862,-0.538067620221,-0.433372808811,-0.599339847542,-0.577031219029,-0.618941215955,-0.431846781512,-0.53584696583,-0.462525587645,-0.614281237418,-0.224172500909,-0.57425858703,-0.645020688566,-0.414176403304,-0.588239158655,-0.372825006869,-0.21557845303,-0.484302469278,-0.377299657724,-0.529921222695,-0.537169022603,-0.42258312225,-0.595537571567,-0.642429086495,-0.653659464664,-0.51960136873,-0.624605083978,-0.292883341964,-0.430066962308,-0.562270044982,-0.621079381145,-0.579211109737,-0.578831849444,-0.265891262458,-0.464268818525,-0.431364555318,-0.52033054787,-0.180855682989,-0.552752201335,-0.545970067798,-0.53214636026,-0.587972760593,-0.628991493092,-0.585093971822,-0.538895300694,-0.630887674653,-0.527801865389
-0.335821039882,-0.319475329101,-0.551251823214,-0.355714296506,0.0,-0.506298618173,-0.470160870162,-0.340316702627,-0.428943462769,-0.413848665954,-0.088433096238,-0.0196381793375,-0.0923186028683,-0.486558489759,-0.371108987613,-0.201555774633,-0.522962771355,-0.514501776223,-0.496654387292,-0.222769758568,-0.440935873579,-0.401449881585,-0.549062238193,-0.113213835704,-0.430961217982,-0.623026958407,-0.473909841212,-0.515561794393,-0.0242963753201,-0.124602864566,-0.241568633658,-0.198088673023,-0.457471209933,-0.433499071762,-0.361146717578,-0.244556937317,-0.628251628941,-0.618949942486,-0.0946377372284,-0.549061188793,-0.155586795018,-0.227495133885,-0.427174724937,-0.21412709385,-0.510610954102,-0.588575335504,-0.0245039255879,-0.428205686774,-0.356516934795,-0.307110464081,-0.0116420779164,-0.382967897777,-0.472499288182,-0.355245160987,-0.518242052776,-0.580538440584,-0.501314996452,-0.307830981318,-0.618461491631,-0.547450974109
-0.507126679293,-0.507050008736,-0.577455338141,-0.576649092639,-0.506298618173,0.0,-0.559773446258,-0.519750467142,-0.562364030861,-0.550497584413,-0.349982196102,-0.508426144279,-0.510904568603,-0.534589507212,-0.545954537695,-0.520534804141,-0.566218748958,-0.606133035411,-0.623197983282,-0.524716937198,-0.538745204597,-0.561195105177,-0.583300221121,-0.409346474763,-0.585874089657,-0.661163088746,-0.464959065118,-0.614525503188,-0.505678768185,-0.400588313992,-0.579230415427,-0.513670249826,-0.556373100378,-0.593787936303,-0.527360670015,-0.527752415316,-0.63928552802,-0.666591569467,-0.518309380314,-0.640285410989,-0.467137859515,-0.540565681648,-0.584968643926,-0.532366073954,-0.618431332569,-0.528789030157,-0.461916635228,-0.569450521713,-0.512117459974,-0.510874753432,-0.383898922308,-0.539760361535,-0.585878875917,-0.615390877089,-0.592335473636,-0.611300025326,-0.579362640879,-0.602969740622,-0.658419151804,-0.618269630923
-0.543553258909,-0.546683448964,-0.581539673243,-0.498282251534,-0.470160870162,-0.559773446258,0.0,-0.540314488326,-0.54232571752,-0.55240066058,-0.267356722025,-0.480750562815,-0.499390957896,-0.468876587859,-0.53852104401,-0.49944882156,-0.564913957544,-0.551237568938,-0.587696092794,-0.490566018235,-0.58297895165,-0.516905207767,-0.575611431062,-0.315336871686,-0.521141906654,-0.616259771478,-0.475842512978,-0.565058955449,-0.485115751215,-0.347016491582,-0.554629646008,-0.487819129207,-0.572938022273,-0.576846972578,-0.487067442962,-0.492314015711,-0.62469021202,-0.636689199539,-0.474511080308,-0.603953736115,-0.41826204221,-0.488083867201,-0.548424476542,-0.461328708277,-0.566575445279,-0.567165274389,-0.387545077445,-0.553598890588,-0.49354913418,-0.53889886524,-0.326337221515,-0.534714517112,-0.558335248499,-0.590030554189,-0.580939980513,-0.585586777662,-0.564821593627,-0.584838525386,-0.608437269024,-0.537526439412
-0.310139582991,-0.31421370797,-0.543031753925,-0.521998736405,-0.340316702627,-0.519750467142,-0.540314488326,0.0,-0.453815011509,-0.408821724728,-0.182040440613,-0.353664065593,-0.35844834634,-0.465931293909,-0.476685570977,-0.390557558273,-0.560515510968,-0.595850632901,-0.625215940136,-0.411640029219,-0.45028220383,-0.472105707808,-0.566313473723,-0.236825886464,-0.558786397894,-0.638392004442,-0.428705509844,-0.619856630221,-0.339643683594,-0.223312184428,-0.489709227413,-0.367798409956,-0.414648542366,-0.466845748361,-0.415995062607,-0.433955844614,-0.662953983019,-0.640421703283,-0.374745569299,-0.600479023647,-0.29011294347,-0.428689993151,-0.52586967932,-0.454252898812,-0.61880702588,-0.574434064898,-0.263469510419,-0.460956202397,-0.383586210829,-0.323064909781,-0.18659265798,-0.519342090217,-0.575365903193,-0.471101538147,-0.613869019015,-0.622900710829,-0.508267026911,-0.463483986657,-0.645839943027,-0.576496516533
-0.444961758356,-0.439786221787,-0.536227879266,-0.486699206967,-0.428943462769,-0.562364030861,-0.54232571752,-0.453815011509,0.0,-0.453681456725,-0.330488776548,-0.430285097758,-0.432006958508,-0.47640828015,-0.549289599317,-0.433604069988,-0.550412977979,-0.532335952551,-0.546007222677,-0.44744985591,-0.484760513246,-0.475964707817,-0.501646321089,-0.389127748345,-0.493120209979,-0.609388590282,-0.464576648359,-0.529443789182,-0.428340725927,-0.382906124141,-0.493125552934,-0.447067170473,-0.502195082758,-0.500251497603,-0.45606006882,-0.445674074145,-0.643280026985,-0.576650433907,-0.437601101292,-0.511786914012,-0.418909117085,-0.440336878413,-0.562171066755,-0.465776971155,-0.530306846232,-0.568444590068,-0.407574245988,-0.490260323276,-0.445133119819,-0.452974401046,-0.363037796156,-0.514624375585,-0.519935687149,-0.547440333307,-0.515609458212,-0.574708211332,-0.492402559936,-0.533298218218,-0.61764883237,-0.586008222692
-0.385197987063,-0.392083961151,-0.533153234937,-0.507908201219,-0.413848665954,-0.550497584413,-0.55240066058,-0.408821724728,-0.453681456725,0.0,-0.261842798649,-0.413947539309,-0.414525391606,-0.468183281485,-0.529295057646,-0.428150542689,-0.547453950557,-0.562522103705,-0.580976214152,-0.439199895452,-0.457473613224,-0.484498800474,-0.529536571644,-0.33035286453,-0.524000191493,-0.624795443885,-0.436353713235,-0.568018754465,-0.41183403085,-0.317048123972,-0.495889012378,-0.437179707484,-0.462107307627,-0.508462466608,-0.445970864584,-0.443148858869,-0.647221477806,-0.61093461346,-0.424935983741,-0.558105835676,-0.372453590738,-0.455249602183,-0.550511252914,-0.472899083152,-0.574891182983,-0.562758911809,-0.369526666494,-0.484664136249,-0.412629656643,-0.402236731208,-0.295553161285,-0.52341596816,-0.517587357207,-0.522493345778,-0.540810619069,-0.60112964655,-0.508467970009,-0.515146395034,-0.635038213582,-0.595363617886
